identifier,ng_50_1,ng_50_2,ng_50_3,ng_100_1,ng_100_2,ng_100_3
Cre17.g701700.t1.2|PACid:30782624|--253,887.1997542,889.95839,803.4459537,849.0626604,801.4576836,837.1454067
Cre17.g701700.t1.2|PACid:30782624|--268,321.6334142,375.7954474,317.0378235,321.1254164,357.5898898,323.8308319
Cre17.g702500.t1.2|PACid:30782205|--157,116.6552448,92.94220919,103.2665297,27.36666882,43.18400792,44.95539951
Cre17.g702550.t1.2|PACid:30782304|--25-28,0,0,0,12.98724365,18.19350857,19.67836579
Cre17.g702550.t1.2|PACid:30782304|--28,0,0,0,73.95086072,79.39911723,87.47866428
Cre17.g705300.t1.2|PACid:30782427|--83-84,124.0997463,147.776576,125.5684833,101.0738514,123.2199305,111.6450297
Cre17.g705300.t1.2|PACid:30782427|--99,940.7027559,872.7632687,777.479406,744.1291055,806.0814694,733.2935748
Cre17.g705500.t1.1|PACid:30781823|--856,0,5.708899046,96.10770102,284.3890133,308.2844353,246.1076934
Cre17.g705500.t1.1|PACid:30781823|--881-882,106.9348361,121.9733186,119.8350011,189.2019876,176.1538303,188.6084755
Cre17.g707500.t1.2|PACid:30781741|--662,19.97085209,18.83917209,13.83475416,39.04300249,36.12481561,34.822919
Cre17.g707950.t1.2|PACid:30782023|--123,646.2801212,616.6427894,565.8445912,507.4372302,528.8156666,521.9085729
Cre17.g707950.t1.2|PACid:30782023|--148,701.3686913,718.6955918,712.3438298,705.2927084,670.6784784,674.8936931
Cre17.g708350.t1.2|PACid:30782159|--149,49.60128472,62.16977627,49.90969727,38.6554074,52.25762201,47.04886541
Cre17.g708450.t1.1|PACid:30781671|--374,368.1066333,414.9489074,285.972204,404.4656484,444.1336054,453.4617017
Cre17.g710300.t1.1|PACid:30782254|--121,61.30582542,61.47548525,26.6848935,42.81375161,52.79939908,31.0248333
Cre17.g710300.t1.1|PACid:30782254|--355,0,0,0,170.0436647,161.9303019,156.5428473
Cre17.g710800.t1.2|PACid:30782232|--381-384,1051.349809,992.0687834,907.9404432,827.9416704,829.1096662,813.2319382
Cre17.g712900.t1.1|PACid:30782514|--101,864.4281377,844.7718632,779.929239,747.5964466,719.0872013,753.3155751
Cre17.g713350.t1.2|PACid:30782567|--238,2101.868933,2081.913594,1841.426774,1802.097854,1807.630059,1767.211908
Cre17.g713350.t1.2|PACid:30782567|--238-241,1301.767325,1140.797426,1254.671887,1005.70059,930.1058458,1092.170497
Cre17.g713350.t1.2|PACid:30782567|--241,1897.49214,1891.392158,1848.734549,1871.149199,2079.018871,1942.921531
Cre17.g713850.t1.1|PACid:30781730|--173,160.6116897,157.541605,149.5372822,119.0328883,108.2404821,101.8600952
Cre17.g715000.t1.2|PACid:30782776|--247,2400.23043,2220.442033,2106.594507,1844.812757,1746.609947,1785.784784
Cre17.g715350.t1.2|PACid:30781593|--26,326.0462997,328.6057815,302.4631489,281.6902075,271.3178227,248.4478281
Cre17.g715350.t1.2|PACid:30781593|--5,0,0,0,105.6113216,105.168859,90.13086745
Cre17.g715500.t1.2|PACid:30782483|--212,2117.107198,2015.936872,1845.290537,2380.684178,2283.638306,2081.600854
Cre17.g716700.t1.1|PACid:30781789|--213,38.05360707,41.19121161,0,79.31143188,85.14116351,85.3286835
Cre17.g717850.t1.1|PACid:30782737|--494,344.9016435,312.6074024,296.8656567,250.8690823,231.7744265,231.4615851
Cre17.g717900.t1.2|PACid:30781993|--502,64.96612311,79.0610281,63.48066086,12.47601918,16.71781295,4.97111385
Cre17.g717900.t1.2|PACid:30781993|--502-503,101.001985,117.7266249,112.8461736,116.6903526,112.2985733,97.18777135
Cre17.g717950.t1.2|PACid:30781682|--491-492,92.62503072,86.44260739,93.48462318,75.73583328,67.04244708,87.25760112
Cre17.g718468.t1.2|PACid:30781680|--160,413.4874004,395.024259,389.7116422,464.9185799,426.7693263,413.1328209
Cre17.g718468.t1.2|PACid:30781680|--220,39.18854698,71.8553407,112.8183125,86.49233638,121.5373586,127.1971838
Cre17.g718468.t1.2|PACid:30781680|--282,1014.285646,963.0465931,852.3157598,734.0469354,741.8879275,763.1898107
Cre17.g718500.t1.1|PACid:30781664|--282,1322.960428,1195.429599,1258.601266,1094.966003,1126.760419,1364.53121
Cre17.g718500.t1.1|PACid:30781664|--348,3014.360731,3083.943243,2728.919302,2914.515699,2766.833188,2830.703578
Cre17.g718500.t1.1|PACid:30781664|--472,2460.150008,2669.025642,2424.833484,3175.197052,3188.946193,3276.801545
Cre17.g718600.t1.2|PACid:30782705|--300,58.23432185,48.62973838,42.53729315,72.28486441,39.10643641,54.88930525
Cre17.g720250.t1.2|PACid:30782643|--136,21191.02958,21372.69154,19171.13362,42452.85966,40453.93985,39338.00865
Cre17.g720250.t1.2|PACid:30782643|--212,9783.012063,10452.90565,9636.135843,15916.68165,17035.99045,17292.5183
Cre17.g721300.t1.2|PACid:30781659|--43,329.4849115,255.0926062,533.8930603,708.1407812,788.0025553,750.5953176
Cre17.g721700.t1.2|PACid:30782709|--183,9386.83237,8801.327714,8523.921342,8191.680811,7917.260631,8100.924428
Cre17.g725350.t1.1|PACid:30782680|--114-118,2678.970666,2796.911903,2577.540306,2616.155881,2655.332624,2391.976519
Cre17.g725350.t1.1|PACid:30782680|--43,3298.632742,3330.384978,3013.343658,2952.867387,2796.672335,2800.351551
Cre17.g725350.t1.1|PACid:30782680|--483,0,0,0,102.435221,124.9059927,122.0966188
Cre17.g725350.t1.1|PACid:30782680|--562,0,0,0,342.6835301,362.1819958,239.7915722
Cre17.g725350.t1.1|PACid:30782680|--60-62-74,1968.312212,1859.343125,1745.951369,1636.665394,1476.778279,1512.498717
Cre17.g726750.t1.2|PACid:30782626|--470,81.56749097,103.047023,143.3520257,126.2224375,132.4526959,130.972024
Cre17.g726750.t1.2|PACid:30782626|--78,170.0428439,134.6871793,193.9542588,160.5301026,177.0997179,170.2740746
Cre17.g726750.t1.2|PACid:30782626|--93,0,0,0,98.74612715,82.53631952,75.15149806
Cre17.g727700.t1.1|PACid:30782559|--160,115.3981987,140.3441941,93.1010933,119.9850466,113.3787626,107.7542295
Cre17.g731800.t1.2|PACid:30782349|--262,1526.643405,1519.833216,1388.481431,1409.759849,1379.839331,1326.687665
Cre17.g731800.t1.2|PACid:30782349|--365,1428.34278,1469.104258,1332.983494,1490.357219,1512.711877,1375.257827
Cre17.g731800.t1.2|PACid:30782349|--394-400-405,118.155205,123.3459046,128.9387215,79.56807498,78.71572705,62.00388133
Cre17.g731800.t1.2|PACid:30782349|--58-62,1125.992531,1124.186939,1006.008506,956.216755,991.3395605,963.6304281
Cre17.g731800.t1.2|PACid:30782349|--617-620-629,3790.053836,3845.841531,3521.675301,3291.030292,3276.58557,3412.091272
Cre17.g731800.t1.2|PACid:30782349|--641,3289.362985,217.3363257,3122.072675,1639.194151,1455.328854,607.3508042
Cre17.g731800.t1.2|PACid:30782349|--645-656,3854.419783,4020.999348,3608.821387,3459.654255,3290.042149,3316.418063
Cre17.g734100.t1.2|PACid:30782432|--184,0,4.744306743,0,81.20996385,96.00972773,101.9157617
Cre17.g734200.t1.2|PACid:30782833|--397,0,5.936678581,0,114.13231,116.9551875,101.4982206
Cre17.g734400.t1.1|PACid:30781960|--136,38.85686323,0,0,47.66968353,50.77037052,56.20967302
Cre17.g734500.t1.2|PACid:30782782|--200,1200.372666,1216.929184,1076.153261,1007.834899,994.1330391,987.4153788
Cre17.g734628.t1.1|PACid:30781783|--74-77,26.75333373,37.65024969,36.03368864,39.58716675,37.31819704,44.46257799
Cre17.g737300.t1.1|PACid:30782371|--415-416-422,127.4882882,114.3565161,91.78255382,150.8884945,99.28070366,97.26579519
Cre17.g739300.t1.2|PACid:30782742|--17,177.6701005,183.6033814,186.3491571,209.9483177,230.5374529,216.7769902
Cre17.g741450.t1.2|PACid:30782155|--248,117.1258967,119.960521,66.28973273,106.5476425,115.3834816,90.30548148
Cre17.g741450.t1.2|PACid:30782155|--447,2252.812534,2191.280201,1920.92676,2710.303233,2713.433994,2657.40134
Cre17.g741450.t1.2|PACid:30782155|--480,1404.55917,1340.670601,1228.015321,1192.880344,1156.926148,1291.777513
Cre17.g741450.t1.2|PACid:30782155|--536,2236.791082,2254.305374,2083.716976,2693.58324,2751.903127,2672.63204
Cre17.g742300.t1.1|PACid:30781862|--51,595.7999928,553.769975,405.284959,298.6992432,335.1493909,336.6384076
Cre17.g746397.t1.1|PACid:30782881|--118,41.03435977,0,10.172412,151.0240387,162.7048325,126.2736379
Cre17.g746397.t1.1|PACid:30782881|--140,0,0,0,156.7805953,179.8319818,149.4361719
Cre17.g746597.t1.1|PACid:30781747|--288,259.5123626,237.7647246,206.5608338,257.1632109,275.5038037,263.2819978
Cre17.g746597.t1.1|PACid:30781747|--435,0,0,0,171.9900586,174.538365,157.5152773
Cre17.g746997.t1.1|PACid:30781848|--163,395.2695934,443.5735673,361.0003989,491.1125271,507.4512725,440.1122533
Cre18.g748297.t1.1|PACid:30783832|--144,2459.32788,2415.65186,2343.731035,2215.618729,2038.091191,2114.9773
Cre18.g749847.t1.1|PACid:30783823|--477,963.6112871,885.628944,873.6778755,1517.492038,1406.162963,1343.726926
Cre18.g749847.t1.1|PACid:30783823|--76-81,2658.379112,2908.296568,2494.190923,3838.899643,4046.234612,3989.612559
Cre18.g749847.t1.1|PACid:30783823|--81,771.2060585,5.315487053,711.718773,36.0456239,28.69200659,33.70490159
Cre24.g755197.t1.1|PACid:30782896|--69,8797.765906,8475.519499,7586.141472,7384.446389,7006.436971,7454.072075
Cre24.g755197.t1.1|PACid:30782896|--69-72,15958.22996,15199.59008,14519.61671,13230.08921,13528.26959,13716.75848
Cre24.g755197.t1.1|PACid:30782896|--72,6504.051243,6421.169306,5789.069853,5689.843895,5690.193763,5624.65416
Cre24.g755497.t1.1|PACid:30782909|--152,159.9574413,128.2920724,164.824135,110.455762,81.88032585,70.99722713
Cre24.g755997.t1.1|PACid:30782899|--123-131-132,4119.925566,4038.945542,3764.968202,3661.080755,3575.386254,3545.689497
Cre24.g755997.t1.1|PACid:30782899|--147,124.3519533,369.075841,317.4682375,898.8009863,790.3405051,703.9161495
Cre24.g755997.t1.1|PACid:30782899|--514,115.6220573,270.1407404,257.876912,777.4932986,787.4995349,821.0015605
Cre24.g755997.t1.1|PACid:30782899|--532,27.06497603,28.87739279,8.064553559,11.10874746,23.90768903,18.86915632
Cre24.g755997.t1.1|PACid:30782899|--90,4713.614539,4547.589254,4268.363139,4066.512922,3919.266615,3892.244833
gi|114812067|ref|NP_958374.2|--78,7789.794873,7823.907173,7284.667779,6483.974423,6100.301342,6352.775042
gi|41179005|ref|NP_958360.1|--442,429.1545129,396.3635756,334.7833429,319.0640037,301.9517328,305.7914243
gi|41179007|ref|NP_958362.1|--82,2207.609095,1977.135511,1872.318885,6713.099269,6266.04602,6121.889785
gi|41179011|ref|NP_958366.1|--36,1618.292086,1438.533463,1561.04695,1466.29942,1341.436078,1356.584513
gi|41179012|ref|NP_958367.1|--11-14,97.07025033,135.4426484,125.1351487,84.30122945,95.23277472,99.35206788
gi|41179012|ref|NP_958367.1|--14,36.1791557,40.19088779,43.08053157,31.18700817,47.54434341,36.8224643
gi|41179012|ref|NP_958367.1|--27,8168.958455,7944.37802,7621.338678,7410.140858,7173.042799,7174.423497
gi|41179020|ref|NP_958376.1|--151,253.2745082,199.193246,211.9739033,228.2569102,201.2562256,320.1120565
gi|41179020|ref|NP_958376.1|--232,2577.162359,2570.949013,2211.679641,2699.593677,2860.473621,2409.688098
gi|41179021|ref|NP_958377.1|--18,3091.442723,2925.866593,2596.441709,3865.259795,3896.804341,3784.971132
gi|41179024|ref|NP_958380.1|--109,113.1321226,123.5426135,100.2190396,162.1294329,162.7895959,146.8667446
gi|41179025|ref|NP_958381.1|--63,99.51286232,111.197975,85.99480705,120.8417111,136.8100884,150.7265538
gi|41179025|ref|NP_958381.1|--96,7548.021844,8090.998891,7028.519492,9513.184427,9739.509679,10144.2354
gi|41179048|ref|NP_958404.1|--560,38014.1547,38430.20183,36798.51363,53337.00644,55202.73012,55799.68232
gi|41179049|ref|NP_958405.1|--172,3019.752249,3050.195568,2602.236768,3788.266655,3775.723837,3685.561572
gi|41179049|ref|NP_958405.1|--192,21144.35325,20887.69626,19070.13051,18533.87257,17831.03101,18443.79629
gi|41179049|ref|NP_958405.1|--247,212.6819638,1303.865671,908.4129123,3707.946432,3687.591579,3897.556159
gi|41179049|ref|NP_958405.1|--427,52282.6031,51471.68386,46507.5442,48954.28462,47250.67599,47181.04691
gi|41179066|ref|NP_958423.1|--11-14,144606.2719,141986.0742,132737.7555,137227.5486,138314.6091,142794.2912
gi|41179066|ref|NP_958423.1|--11-14-17,82474.35728,90523.91846,78733.75474,90431.77598,89244.85225,93369.93853
gi|41179066|ref|NP_958423.1|--11-17,15901.0351,12501.70281,13155.53329,12058.88963,13242.38791,12438.77069
gi|41179066|ref|NP_958423.1|--17,92725.61996,90027.37265,84801.54816,83003.21221,82838.94287,86344.38008
gi|41179066|ref|NP_958423.1|--21,53.47746192,21.19039275,9.010732507,1278.349338,853.8700523,522.5051434
gi|41179066|ref|NP_958423.1|--48,7301.888116,8315.945834,7975.000204,6878.887227,7500.034029,7871.79708
gi|41179066|ref|NP_958423.1|--48-51,9193.558946,9874.271118,9558.818447,8700.473839,9046.274553,9130.683603
gi|41179066|ref|NP_958423.1|--48-51-54,482.7835779,266.0348193,372.8826522,4979.994276,4940.817019,4806.253926
gi|41179066|ref|NP_958423.1|--48-51-54-58,2750.092346,2855.0543,2426.715749,15050.91706,15363.81662,14571.9375
gi|41179066|ref|NP_958423.1|--54,33236.02408,31998.88394,30692.12229,35421.3269,36973.41846,38404.83502
gi|41179066|ref|NP_958423.1|--54-58,70839.34174,75545.46347,73059.58292,101033.0638,105144.2792,109012.8335
gi|41179066|ref|NP_958423.1|--58,56159.32099,54101.45068,48458.74508,56176.63659,57401.384,56753.30484
gi|41179070|ref|NP_958375.1|--575,56940.25201,57312.81594,51564.15828,57476.66578,55856.79238,54556.47416
sp|O74700|TIM9_YEAST--35-39,0,0,0,35.18103678,39.57777777,52.15926219
sp|P00330|ADH1_YEAST--277,964.7732686,1103.904903,1036.47334,2441.213997,2429.656288,2459.438106
sp|P00330|ADH1_YEAST--277-278,4826.529402,4110.280951,5437.592596,18887.40724,20769.86005,19656.76478
sp|P00358|G3P2_YEAST--150,3006.480947,3098.615389,2821.633841,6689.722473,6680.115222,6689.664221
sp|P00358|G3P2_YEAST--150-154,73481.66095,70922.24266,63993.6417,158489.5891,157641.3081,166591.6434
sp|P00358|G3P2_YEAST--154,1821.900611,1831.011759,1603.976634,3335.679921,3260.089697,3255.841605
sp|P00445|SODC_YEAST--147,371.7771777,380.1576919,368.9810262,805.7475248,748.7723212,875.0599208
sp|P00498|HIS1_YEAST--228,385.3290968,280.3447836,337.3601745,759.7647916,799.6085685,784.6530985
sp|P00549|KPYK1_YEAST--121,148.9266512,108.3451702,93.47789409,349.3604385,369.5489833,384.1348503
sp|P00549|KPYK1_YEAST--174,121.1921734,113.5145073,106.4694236,269.9780383,301.4238202,273.6325359
sp|P00549|KPYK1_YEAST--418,3776.299992,3671.957667,3030.209138,34483.28475,32624.25885,33887.03253
sp|P00549|KPYK1_YEAST--418-426,18.14032678,227.1098351,12.61465818,467.3034873,452.0959393,476.9438252
sp|P00635|PPA5_YEAST--276,0,0,0,32.28794786,35.51976336,39.12634605
sp|P00812|ARGI_YEAST--180,178.9567963,149.1757517,135.3071385,367.8264407,345.8152714,363.2636207
sp|P00815|HIS2_YEAST--163,115.8174537,128.5989207,101.5135621,299.2854806,303.7876643,326.3194788
sp|P00815|HIS2_YEAST--213,0,13.62264049,1.166963003,164.2142097,141.3987168,96.31439636
sp|P00815|HIS2_YEAST--770,406.1355568,465.6439136,363.0217224,748.6716264,699.7449744,672.2359483
sp|P00899|TRPE_YEAST--359,270.5393803,298.6271608,283.9397363,482.6015853,486.4647012,493.7787419
sp|P00899|TRPE_YEAST--448,13.43943313,0,9.841569172,116.1064549,90.89788512,109.7676292
sp|P00924|ENO1_YEAST--248,1802.373691,1689.745972,1310.071903,6452.09385,6454.253538,5820.616232
sp|P00931|TRP_YEAST--242,1793.601065,2226.761525,528.2714506,855.5541729,911.4233857,844.9737809
sp|P00931|TRP_YEAST--420,78.16461899,75.2444201,87.7791038,192.4005336,313.1764423,248.4679193
sp|P00937|TRPG_YEAST--483,48.64050536,15.68738409,49.3491794,115.0739475,97.16472011,123.3999137
sp|P00958|SYMC_YEAST--321,0,0,0,57.34476908,58.57204636,42.8082478
sp|P02407|RS17A_YEAST--35,1404.672314,1262.451361,1226.794564,3558.239202,3388.361849,3506.530186
sp|P02992|EFTU_YEAST--118,19.22861077,0,3.261054542,258.5096109,230.5425168,217.9052905
sp|P02994|EF1A_YEAST--31,108.4923078,110.1366613,85.92390323,216.3567211,196.5313271,188.2015431
sp|P02994|EF1A_YEAST--324,391.6536033,433.060001,466.8517483,909.1006988,1079.801497,913.8509777
sp|P02994|EF1A_YEAST--409,191.9618125,167.2376724,133.3542169,4188.220301,3754.024606,3090.528481
sp|P04046|PUR1_YEAST--40,276.246974,250.1357261,227.7129641,465.3241257,375.1342669,398.8516795
sp|P04046|PUR1_YEAST--438,19.218159,0,9.587430035,284.7250376,282.1434814,296.0086873
sp|P04802|SYDC_YEAST--255,0,0,0,111.8968207,65.48704185,104.8819975
sp|P04806|HXKA_YEAST--385,1146.658881,648.2316413,564.6783647,5180.912332,5108.318929,5728.306243
sp|P04806|HXKA_YEAST--398-404,0,21.62580748,0,318.4999385,335.6380203,256.9700195
sp|P04807|HXKB_YEAST--398-404,3.143587219,0,0,53.20101742,47.56905895,18.06993319
sp|P04840|VDAC1_YEAST--130,292.7549125,293.192612,264.2109546,2045.876682,1965.272418,1817.75367
sp|P05375|PEM2_YEAST--89,0,33.27956901,0,114.5594481,118.8455514,11.02631052
sp|P05694|METE_YEAST--571,116.3249116,300.3254476,264.1759815,508.2856257,477.0453468,483.3758156
sp|P05694|METE_YEAST--737,197.3161639,192.2880115,166.2255967,419.4339808,399.7530057,461.4020098
sp|P05748|RL15A_YEAST--152,330.9946656,67.91789994,192.5648511,1786.942395,1903.763274,1417.321637
sp|P05750|RS3_YEAST--134,2084.62673,2122.544143,1888.007978,3966.493871,3902.330636,3896.583215
sp|P05759|RS27A_YEAST--121,0,0,3.091161806,82.43855167,72.61421876,56.65923369
sp|P05759|RS27A_YEAST--121-126,1858.85036,1951.601471,1808.37688,6604.574838,6905.35765,6986.512999
sp|P05759|RS27A_YEAST--144,82.79698899,95.68999732,97.87172943,146.1639947,230.7811161,184.6637734
sp|P06103|EIF3B_YEAST--471,225.5749407,6.278924972,188.5110659,4.75579834,11.18692119,10.0966554
sp|P06168|ILV5_YEAST--316,0,0,0,81.44348246,77.00154839,86.35414113
sp|P06169|PDC1_YEAST--221,4559.717259,4379.646715,3954.303614,9524.191612,9415.311588,9692.472444
sp|P06169|PDC1_YEAST--221-222,7506.223014,12029.0534,7002.14325,32236.67293,32092.27323,32382.72515
sp|P06169|PDC1_YEAST--222,0,8.409239635,11.12083683,47.63591192,56.53317978,52.42739128
sp|P06634|DED1_YEAST--185,595.6711334,584.200018,511.322439,909.6121339,927.4814956,843.560611
sp|P06634|DED1_YEAST--276,200.6738481,219.1691589,8.680278414,460.5656381,494.6596411,433.5685709
sp|P06634|DED1_YEAST--327,136.4491165,140.2813542,124.8529375,342.6593471,301.1764476,307.2585976
sp|P07149|FAS1_YEAST--1052,27.02147239,16.56147967,0,314.8057214,326.6549349,255.6230189
sp|P07149|FAS1_YEAST--482,177.8503969,165.0770016,172.9544648,485.5659948,560.5555815,491.3069555
sp|P07170|KAD2_YEAST--84,692.2742359,707.2446953,576.1990582,1334.908711,1122.101393,1156.572426
sp|P07244|PUR2_YEAST--423,59.03711353,66.46963352,65.67400817,207.0935428,200.510891,208.4668308
sp|P07244|PUR2_YEAST--793,815.7116729,830.7579018,733.3717356,1667.616629,1564.588728,1581.635372
sp|P07245|C1TC_YEAST--11,260.2966331,242.6722308,240.8497002,447.1415814,498.3287919,479.2608609
sp|P07245|C1TC_YEAST--875,86.53824667,74.35814468,0,0,0,0
sp|P07259|PYR1_YEAST--1964,15.33900425,7.086889764,0,80.65118438,92.96361501,73.71628636
sp|P07259|PYR1_YEAST--2003,0,0,0,73.75703419,59.43763767,71.92234496
sp|P07259|PYR1_YEAST--2132,828.5743153,895.0091364,551.513528,590.7397809,482.8782158,605.8176314
sp|P07259|PYR1_YEAST--330,223.3425275,225.5112714,205.3399836,530.8984076,516.5454307,502.9103604
sp|P07259|PYR1_YEAST--770-772-780,0,0,0,90.45751311,72.67505713,74.5591477
sp|P07264|LEUC_YEAST--360,150.4537917,153.8173842,137.8960831,186.6729307,209.8311547,197.8269973
sp|P07264|LEUC_YEAST--63,0,4.990044865,0,43.26877495,30.91140688,30.55833112
sp|P07264|LEUC_YEAST--689,105.213046,121.9684599,65.05231733,249.8345175,268.0934198,305.6803664
sp|P07273|TFS2_YEAST--188,0,2.297835598,11.43555166,27.59716797,53.19668801,49.76863702
sp|P07273|TFS2_YEAST--231,0,0,0,33.79284668,39.30566365,29.94023265
sp|P07274|PROF_YEAST--89,425.0301802,440.56403,374.5772151,1097.724372,993.341664,965.0535423
sp|P07283|PMM_YEAST--199,478.9277525,332.9673579,330.5114975,807.0075041,467.2045063,704.2726867
sp|P07284|SYSC_YEAST--370-373,18.35296478,0,20.92631305,108.4369541,134.4759979,87.64358153
sp|P07284|SYSC_YEAST--373,24.06127158,43.09869668,13.87087194,71.62393429,58.60911985,69.0873808
sp|P07284|SYSC_YEAST--400,751.4498685,700.1902784,710.979363,1646.403532,1503.422258,1643.643632
sp|P07702|LYS2_YEAST--255,170.5879028,186.8211967,129.3464048,196.5488533,201.0344656,176.9250434
sp|P07702|LYS2_YEAST--554,115.144395,134.0187156,151.7973651,187.8146636,192.7641598,200.1932166
sp|P07991|OAT_YEAST--255,0,0,0,74.79152352,66.17056109,106.7500728
sp|P08518|RPB2_YEAST--388,0,0,0,48.6192019,44.72845215,40.90427468
sp|P08524|FPPS_YEAST--264,177.7355283,40.09758988,145.3876865,258.2339143,255.1944175,237.8212457
sp|P08524|FPPS_YEAST--37,5.583453939,0,0,127.2790184,96.48665556,166.1260798
sp|P08566|ARO1_YEAST--1450,0,2.288375383,0,57.62537789,53.48716375,49.03802778
sp|P08566|ARO1_YEAST--881,125.6387464,113.5718069,125.9180741,322.4773862,304.6313547,305.3321752
sp|P08566|ARO1_YEAST--908,0,55.569253,56.19676435,174.105697,142.7759896,170.7999795
sp|P09064|IF2B_YEAST--165,507.6789969,463.4602269,451.6943438,1127.124733,1162.996725,1192.575752
sp|P09064|IF2B_YEAST--259,0,5.277313811,0,102.832574,90.43567187,86.60704985
sp|P09436|SYIC_YEAST--119,92.93209104,78.38527586,164.0211823,273.9885559,441.2183944,193.1268815
sp|P09624|DLDH_YEAST--475,8.479374146,3.552940289,4.705877218,219.5397717,230.2334097,238.7308953
sp|P09624|DLDH_YEAST--54,25.36526942,137.5113468,135.129558,401.2757773,388.0032938,433.7979071
sp|P09624|DLDH_YEAST--65-70,167.0601568,159.4803114,155.2310776,476.5211782,479.1499243,489.7787718
sp|P09733|TBA1_YEAST--317,466.1478455,7.492035909,182.3371577,298.9200429,270.5177921,290.460297
sp|P09733|TBA1_YEAST--348,0,0,0,72.68436503,97.64504238,86.00003444
sp|P09733|TBA1_YEAST--357,0,3.651328368,0,174.9181744,147.9896421,148.5284483
sp|P09734|TBA3_YEAST--348,0,0,0,15.26265073,12.15041918,0
sp|P0C2I3|YD15B_YEAST--18,6.475094334,0,0,187.2369756,192.9296518,240.448026
sp|P0C2I3|YD15B_YEAST--310,2466.350581,2485.652146,2196.944288,5927.25156,5851.789217,5825.250988
sp|P0CH08|RL401_YEAST--115,392.5505569,449.2537702,482.9267482,1489.75616,1669.664765,1684.944401
sp|P0CH08|RL401_YEAST--91-96,122.4142938,126.717941,107.1070547,193.9717034,175.4507639,162.7597481
sp|P0CX25|RL43A_YEAST--39-42,2632.61415,2613.098146,2463.023087,4624.053146,4489.020862,4549.988815
sp|P0CX25|RL43A_YEAST--57-59-60,669.5888427,24.57585559,557.4664164,1194.705253,1027.503819,1322.251667
sp|P0CX27|RL44A_YEAST--88,136.4225219,132.1609775,89.17432401,364.284966,376.8902706,352.6116979
sp|P0CX37|RS6A_YEAST--83,2562.155516,2381.59846,2917.773376,5252.783143,5118.429697,4846.706382
sp|P0CX43|RL1A_YEAST--80,2937.241529,2726.331333,1493.567985,5536.060569,5381.671302,5504.755633
sp|P0CX47|RS11A_YEAST--58,47.40830742,61.67861676,45.36517554,736.6043671,739.0402145,620.4594409
sp|P0CX49|RL18A_YEAST--121,1198.24843,1165.051851,871.1137341,3157.375185,3217.526847,3095.830909
sp|P0CX53|RL12A_YEAST--141,6119.180741,6258.168324,5500.114806,11997.72069,11529.06761,11876.19968
sp|P0CX55|RS18A_YEAST--47,3807.910667,3770.219571,3427.160418,6595.812518,6493.741164,6113.331016
sp|P10592|HSP72_YEAST--303,0,0,0,90.15279933,124.8440707,72.40743477
sp|P10659|METK1_YEAST--43,43.18842365,54.73647768,53.15674454,82.48880219,90.00150824,97.06396903
sp|P10664|RL4A_YEAST--94,3734.263347,3866.782501,3320.17462,6490.579566,6100.073442,6461.819658
sp|P10964|RPA1_YEAST--778,0,0,0,17.84592992,32.73466897,21.17091756
sp|P11075|SEC7_YEAST--298,0,0,0,44.1917091,51.67434945,42.9987589
sp|P11154|PYC1_YEAST--217,25.66421579,148.0113764,27.0885859,351.5184562,341.9680161,365.5656009
sp|P11745|RNA1_YEAST--65,85.29903109,77.63475872,83.23974952,160.957013,152.5549608,147.0254661
sp|P12385|ERF1_YEAST--299,5.729083303,23.00829293,0,79.69264027,76.45003354,89.60484207
sp|P13298|PYRE_YEAST--86,0,0,0,32.11871749,67.13176924,53.87096536
sp|P13663|DHAS_YEAST--247,5.133871908,11.77249485,9.04994969,14.40766913,22.59287436,21.59896722
sp|P13663|DHAS_YEAST--284,224.8165338,224.0785357,215.8200923,382.2678031,380.3784834,422.8966503
sp|P13663|DHAS_YEAST--291,54.70771621,69.24250043,75.55570581,104.4391832,114.5149754,118.2865212
sp|P14020|DPM1_YEAST--172,419.0746997,434.4119765,383.4912291,731.2696271,687.6147591,675.8797131
sp|P14126|RL3_YEAST--327,1253.628544,1395.069474,1310.781404,2324.616732,2570.890595,2457.245523
sp|P14540|ALF_YEAST--112,2625.295612,4662.951529,2301.148663,32897.48077,33632.27051,32334.92836
sp|P14540|ALF_YEAST--292,94.50747144,190.3761143,122.3411071,1614.123792,1557.015109,1401.206852
sp|P14742|GFA1_YEAST--143,95.57594261,47.46142856,68.41146827,179.8163508,171.8181262,122.5827256
sp|P14742|GFA1_YEAST--562,70.40078789,91.33916667,50.45215277,216.1501363,129.0215069,157.0027409
sp|P14843|AROF_YEAST--279,15.25751122,19.35962817,26.60831805,94.04333772,72.33495489,72.63179866
sp|P14904|AMPL_YEAST--202,192.8136073,171.4320056,211.8049107,520.4500895,522.6447427,595.9985429
sp|P15180|SYKC_YEAST--438,787.6275281,690.9185793,656.3474104,1362.352191,1269.639537,1352.145251
sp|P15180|SYKC_YEAST--499,6.002846022,18.65555121,20.30697457,86.55697771,63.70009815,96.14981103
sp|P15303|SEC23_YEAST--35,36.26877051,37.2490548,19.68034606,211.8123343,228.4994454,222.4855616
sp|P15303|SEC23_YEAST--56-61,0,0,0,58.48143274,49.9179224,46.33102479
sp|P15303|SEC23_YEAST--69,0,0,0,168.606532,128.9110278,106.5392646
